60;2014;SA064;5;Obrigatória;60;Não;-;-;-;6;1
60;2014;SA065;5;Obrigatória;60;Não;-;-;-;6;1
60;2014;SA063;5;Obrigatória;60;Não;-;-;-;6;1
60;2014;SA071;6;Obrigatória;60;Não;-;-;-;6;1
60;2014;HP228;6;Obrigatória;60;Não;-;-;-;6;1
60;2014;SA069;6;Obrigatória;60;Não;-;-;-;6;1
60;2014;SA070;6;Obrigatória;60;Não;-;-;-;6;1
60;2014;SA073;7;Obrigatória;60;Não;-;-;-;6;1
60;2014;SA075;7;Obrigatória;60;Não;-;-;-;6;1
60;2014;SA076;7;Obrigatória;60;Não;-;-;-;6;1
65;2015;SA074_OU_SA074EAD;7;Obrigatória;60;Não;-;-;-;7;1
65;2015;SA077_OU_SA110;7;Obrigatória;60;Não;-;-;-;7;1
65;2015;SA048;1;Obrigatória;60;Não;-;-;-;7;1
65;2015;CM300;2;Obrigatória;60;Não;-;-;-;7;1
65;2015;SA062;4;Obrigatória;60;Não;-;-;-;7;1
65;2015;SA064;5;Obrigatória;60;Não;-;-;-;7;1
65;2015;SA071;6;Obrigatória;60;Não;-;-;-;7;1
65;2015;HP228;6;Obrigatória;60;Não;-;-;-;7;1
65;2015;SA069;6;Obrigatória;60;Não;-;-;-;7;1
65;2015;SA073;7;Obrigatória;60;Não;-;-;-;7;1
65;2015;SA075;7;Obrigatória;60;Não;-;-;-;7;1
65;2015;SA076;7;Obrigatória;60;Não;-;-;-;7;1
66;2015;SA098_OU_SA108A;3;Obrigatória;60;Não;-;-;-;8;1
66;2015;SA048;1;Obrigatória;60;Não;-;-;-;8;1
66;2015;SA056;3;Obrigatória;60;Não;-;-;-;8;1
66;2015;SA064;5;Obrigatória;60;Não;-;-;-;8;1
66;2015;SA065;5;Obrigatória;60;Não;-;-;-;8;1
66;2015;SA069;6;Obrigatória;60;Não;-;-;-;8;1
66;2015;SA073;7;Obrigatória;60;Não;-;-;-;8;1
68;2015;SA056;3;Obrigatória;60;Não;-;-;-;11;1
68;2015;SA062;4;Obrigatória;60;Não;-;-;-;11;1
68;2015;SA064;5;Obrigatória;60;Não;-;-;-;11;1
68;2015;SA069;6;Obrigatória;60;Não;-;-;-;11;1
68;2015;SA073;7;Obrigatória;60;Não;-;-;-;11;1
68;2015;SA076;7;Obrigatória;60;Não;-;-;-;11;1
70;2015;CM300;2;Obrigatória;60;Não;-;-;-;8;1
70;2015;SA049;4;Obrigatória;60;Não;-;-;-;8;1
70;2015;SA073;7;Obrigatória;60;Não;-;-;-;8;1
72;2015;SA098_OU_SA108A;3;Obrigatória;60;Não;-;-;-;8;1
72;2015;SA074_OU_SA074EAD;7;Obrigatória;60;Não;-;-;-;8;1
72;2015;SA064;5;Obrigatória;60;Não;-;-;-;8;1
72;2015;SA063;5;Obrigatória;60;Não;-;-;-;8;1
73;2015;SA059_OU_SA114;4;Obrigatória;60;Não;-;-;-;8;1
73;2015;SA051;5;Obrigatória;60;Não;-;-;-;8;1
74;2015;SA059_OU_SA114;4;Obrigatória;60;Não;-;-;-;8;1
76;2015;SA072_OU_SA109;6;Obrigatória;60;Não;-;-;-;4;1
76;2015;SA074_OU_SA074EAD;7;Obrigatória;60;Não;-;-;-;4;1
76;2015;SA077_OU_SA110;7;Obrigatória;60;Não;-;-;-;4;1
76;2015;SA056;3;Obrigatória;60;Não;-;-;-;4;1
76;2015;SA062;4;Obrigatória;60;Não;-;-;-;4;1
76;2015;SA064;5;Obrigatória;60;Não;-;-;-;4;1
76;2015;SA065;5;Obrigatória;60;Não;-;-;-;4;1
76;2015;SA063;5;Obrigatória;60;Não;-;-;-;4;1
76;2015;SA071;6;Obrigatória;60;Não;-;-;-;4;1
76;2015;SA069;6;Obrigatória;60;Não;-;-;-;4;1
76;2015;SA073;7;Obrigatória;60;Não;-;-;-;4;1
76;2015;SA075;7;Obrigatória;60;Não;-;-;-;4;1
76;2015;SA076;7;Obrigatória;60;Não;-;-;-;4;1
79;2015;SA073;7;Obrigatória;60;Não;-;-;-;8;1
81;2015;CM300;2;Obrigatória;60;Não;-;-;-;8;1
81;2015;SA064;5;Obrigatória;60;Não;-;-;-;8;1
81;2015;SA069;6;Obrigatória;60;Não;-;-;-;8;1
90;2015;SA059_OU_SA114;4;Obrigatória;60;Não;-;-;-;8;1
90;2015;SA069;6;Obrigatória;60;Não;-;-;-;8;1
91;2015;SA072_OU_SA109;6;Obrigatória;60;Não;-;-;-;8;1
91;2015;SA077_OU_SA110;7;Obrigatória;60;Não;-;-;-;8;1
91;2015;SA076;7;Obrigatória;60;Não;-;-;-;8;1
92;2015;SA072_OU_SA109;6;Obrigatória;60;Não;-;-;-;8;1
92;2015;SA074_OU_SA074EAD;7;Obrigatória;60;Não;-;-;-;8;1
92;2015;SA077_OU_SA110;7;Obrigatória;60;Não;-;-;-;8;1
92;2015;SA048;1;Obrigatória;60;Não;-;-;-;8;1
92;2015;SA063;5;Obrigatória;60;Não;-;-;-;8;1
92;2015;SA071;6;Obrigatória;60;Não;-;-;-;8;1
92;2015;SA073;7;Obrigatória;60;Não;-;-;-;8;1
92;2015;SA076;7;Obrigatória;60;Não;-;-;-;8;1
94;2015;SA059_OU_SA114;4;Obrigatória;60;Não;-;-;-;8;1
94;2015;SA074_OU_SA074EAD;7;Obrigatória;60;Não;-;-;-;8;1
94;2015;CM300;2;Obrigatória;60;Não;-;-;-;8;1
94;2015;SA057;4;Obrigatória;60;Não;-;-;-;8;1
94;2015;SA062;4;Obrigatória;60;Não;-;-;-;8;1
94;2015;SA100_OU_SA100A;4;Obrigatória;60;Não;-;-;-;8;1
94;2015;SA064;5;Obrigatória;60;Não;-;-;-;8;1
94;2015;SA065;5;Obrigatória;60;Não;-;-;-;8;1
94;2015;SA063;5;Obrigatória;60;Não;-;-;-;8;1
94;2015;HP228;6;Obrigatória;60;Não;-;-;-;8;1
94;2015;SA069;6;Obrigatória;60;Não;-;-;-;8;1
94;2015;SA073;7;Obrigatória;60;Não;-;-;-;8;1
94;2015;SA076;7;Obrigatória;60;Não;-;-;-;8;1
104;2015;SA064;5;Obrigatória;60;Não;-;-;-;4;1
104;2015;SA069;6;Obrigatória;60;Não;-;-;-;4;1
104;2015;SA076;7;Obrigatória;60;Não;-;-;-;4;1
106;2015;SA062;4;Obrigatória;60;Não;-;-;-;8;1
106;2015;SA064;5;Obrigatória;60;Não;-;-;-;8;1
109;2015;SA059_OU_SA114;4;Obrigatória;60;Não;-;-;-;8;1
109;2015;CM300;2;Obrigatória;60;Não;-;-;-;8;1
109;2015;SA057;4;Obrigatória;60;Não;-;-;-;8;1
109;2015;SA062;4;Obrigatória;60;Não;-;-;-;8;1
109;2015;SA064;5;Obrigatória;60;Não;-;-;-;8;1
109;2015;SA063;5;Obrigatória;60;Não;-;-;-;8;1
109;2015;SA071;6;Obrigatória;60;Não;-;-;-;8;1
109;2015;SA069;6;Obrigatória;60;Não;-;-;-;8;1
109;2015;SA073;7;Obrigatória;60;Não;-;-;-;8;1
109;2015;SA076;7;Obrigatória;60;Não;-;-;-;8;1
114;2015;SA098_OU_SA108A;3;Obrigatória;60;Não;-;-;-;6;1
114;2015;SA074_OU_SA074EAD;7;Obrigatória;60;Não;-;-;-;6;1
114;2015;SA077_OU_SA110;7;Obrigatória;60;Não;-;-;-;6;1
114;2015;CM300;2;Obrigatória;60;Não;-;-;-;6;1
114;2015;SA057;4;Obrigatória;60;Não;-;-;-;6;1
114;2015;SA062;4;Obrigatória;60;Não;-;-;-;6;1
114;2015;SA100_OU_SA100A;4;Obrigatória;60;Não;-;-;-;6;1
114;2015;SA064;5;Obrigatória;60;Não;-;-;-;6;1
114;2015;SA063;5;Obrigatória;60;Não;-;-;-;6;1
114;2015;SA071;6;Obrigatória;60;Não;-;-;-;6;1
114;2015;SA069;6;Obrigatória;60;Não;-;-;-;6;1
114;2015;SA073;7;Obrigatória;60;Não;-;-;-;6;1
117;2015;SA072_OU_SA109;6;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA098_OU_SA108A;3;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA059_OU_SA114;4;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA074_OU_SA074EAD;7;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA096_OU_SA111;1;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA077_OU_SA110;7;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA048;1;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA097;1;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA053;3;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA056;3;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA057;4;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA062;4;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA100_OU_SA100A;4;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA051;5;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA067;5;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA064;5;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA065;5;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA063;5;Obrigatória;60;Não;-;-;-;8;1
117;2015;HP228;6;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA069;6;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA070;6;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA073;7;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA075;7;Obrigatória;60;Não;-;-;-;8;1
117;2015;SA076;7;Obrigatória;60;Não;-;-;-;8;1
120;2015;SA106;1;Obrigatória;60;Não;-;-;-;6;1
120;2015;SA064;5;Obrigatória;60;Não;-;-;-;6;1
120;2015;SA073;7;Obrigatória;60;Não;-;-;-;6;1
120;2015;SA076;7;Obrigatória;60;Não;-;-;-;6;1
124;2016;CM300;2;Obrigatória;60;Não;-;-;-;6;1
126;2016;SA074_OU_SA074EAD;7;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA047_OU_SA107;2;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA066_OU_SA113;5;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA059_OU_SA114;4;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA074_OU_SA074EAD;7;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA050_OU_SA050EAD;1;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA077_OU_SA110;7;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA072_OU_SA109;6;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA048;1;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA097;1;Obrigatória;60;Não;-;-;-;9;1
129;2016;CE003;2;Obrigatória;60;Não;-;-;-;9;1
129;2016;CM300;2;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA092;2;Obrigatória;60;Não;-;-;-;9;1
129;2016;HC250;2;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA056;3;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA055;3;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA062;4;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA100_OU_SA100A;4;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA051;5;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA067;5;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA064;5;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA065;5;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA063;5;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA071;6;Obrigatória;60;Não;-;-;-;9;1
129;2016;HP228;6;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA069;6;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA073;7;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA075;7;Obrigatória;60;Não;-;-;-;9;1
129;2016;SA076;7;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA098_OU_SA108A;3;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA066_OU_SA113;5;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA059_OU_SA114;4;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA074_OU_SA074EAD;7;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA077_OU_SA110;7;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA072_OU_SA109;6;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA106;1;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA097;1;Obrigatória;60;Não;-;-;-;9;1
130;2016;CE003;2;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA092;2;Obrigatória;60;Não;-;-;-;9;1
130;2016;HC250;2;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA053;3;Obrigatória;60;Não;-;-;-;9;1
130;2016;SC205;3;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA056;3;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA099_OU_SA099A;3;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA055;3;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA049;4;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA057;4;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA062;4;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA060;4;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA100_OU_SA100A;4;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA051;5;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA067;5;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA064;5;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA065;5;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA063;5;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA071;6;Obrigatória;60;Não;-;-;-;9;1
130;2016;HP228;6;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA069;6;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA070;6;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA073;7;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA075;7;Obrigatória;60;Não;-;-;-;9;1
130;2016;SA076;7;Obrigatória;60;Não;-;-;-;9;1
133;2016;SA056;3;Obrigatória;60;Não;-;-;-;4;1
133;2016;SA062;4;Obrigatória;60;Não;-;-;-;4;1
133;2016;SA051;5;Obrigatória;60;Não;-;-;-;4;1
133;2016;SA064;5;Obrigatória;60;Não;-;-;-;4;1
133;2016;SA069;6;Obrigatória;60;Não;-;-;-;4;1
133;2016;SA076;7;Obrigatória;60;Não;-;-;-;4;1
135;2016;SA059_OU_SA114;4;Obrigatória;60;Não;-;-;-;6;1
135;2016;SA048;1;Obrigatória;60;Não;-;-;-;6;1
135;2016;SA064;5;Obrigatória;60;Não;-;-;-;6;1
135;2016;SA069;6;Obrigatória;60;Não;-;-;-;6;1
135;2016;SA075;7;Obrigatória;60;Não;-;-;-;6;1
138;2016;SA074_OU_SA074EAD;7;Obrigatória;60;Não;-;-;-;7;1
138;2016;SA077_OU_SA110;7;Obrigatória;60;Não;-;-;-;7;1
138;2016;SA064;5;Obrigatória;60;Não;-;-;-;7;1
138;2016;SA069;6;Obrigatória;60;Não;-;-;-;7;1
138;2016;SA073;7;Obrigatória;60;Não;-;-;-;7;1
138;2016;SA075;7;Obrigatória;60;Não;-;-;-;7;1
138;2016;SA076;7;Obrigatória;60;Não;-;-;-;7;1
141;2016;SA059_OU_SA114;4;Obrigatória;60;Não;-;-;-;9;1
146;2016;SA066_OU_SA113;5;Obrigatória;60;Não;-;-;-;6;1
146;2016;SA059_OU_SA114;4;Obrigatória;60;Não;-;-;-;6;1
146;2016;SA074_OU_SA074EAD;7;Obrigatória;60;Não;-;-;-;6;1
146;2016;SA077_OU_SA110;7;Obrigatória;60;Não;-;-;-;6;1
146;2016;CE003;2;Obrigatória;60;Não;-;-;-;6;1
146;2016;SA056;3;Obrigatória;60;Não;-;-;-;6;1
146;2016;SA057;4;Obrigatória;60;Não;-;-;-;6;1
146;2016;SA062;4;Obrigatória;60;Não;-;-;-;6;1
146;2016;SA051;5;Obrigatória;60;Não;-;-;-;6;1
146;2016;SA064;5;Obrigatória;60;Não;-;-;-;6;1
146;2016;SA065;5;Obrigatória;60;Não;-;-;-;6;1
146;2016;SA063;5;Obrigatória;60;Não;-;-;-;6;1
146;2016;SA071;6;Obrigatória;60;Não;-;-;-;6;1
146;2016;HP228;6;Obrigatória;60;Não;-;-;-;6;1
146;2016;SA069;6;Obrigatória;60;Não;-;-;-;6;1
146;2016;SA073;7;Obrigatória;60;Não;-;-;-;6;1
146;2016;SA076;7;Obrigatória;60;Não;-;-;-;6;1
148;2016;SA098_OU_SA108A;3;Obrigatória;60;Não;-;-;-;5;1
148;2016;SA066_OU_SA113;5;Obrigatória;60;Não;-;-;-;5;1
148;2016;SA059_OU_SA114;4;Obrigatória;60;Não;-;-;-;5;1
148;2016;SA074_OU_SA074EAD;7;Obrigatória;60;Não;-;-;-;5;1
148;2016;SA077_OU_SA110;7;Obrigatória;60;Não;-;-;-;5;1
148;2016;SA072_OU_SA109;6;Obrigatória;60;Não;-;-;-;5;1
148;2016;SA048;1;Obrigatória;60;Não;-;-;-;5;1
148;2016;CE003;2;Obrigatória;60;Não;-;-;-;5;1
148;2016;HC250;2;Obrigatória;60;Não;-;-;-;5;1
148;2016;SC205;3;Obrigatória;60;Não;-;-;-;5;1
148;2016;SA056;3;Obrigatória;60;Não;-;-;-;5;1
148;2016;SA067;5;Obrigatória;60;Não;-;-;-;5;1
148;2016;SA064;5;Obrigatória;60;Não;-;-;-;5;1
148;2016;SA065;5;Obrigatória;60;Não;-;-;-;5;1
148;2016;SA063;5;Obrigatória;60;Não;-;-;-;5;1
148;2016;SA071;6;Obrigatória;60;Não;-;-;-;5;1
148;2016;HP228;6;Obrigatória;60;Não;-;-;-;5;1
148;2016;SA070;6;Obrigatória;60;Não;-;-;-;5;1
148;2016;SA073;7;Obrigatória;60;Não;-;-;-;5;1
148;2016;SA075;7;Obrigatória;60;Não;-;-;-;5;1
149;2016;SA059_OU_SA114;4;Obrigatória;60;Não;-;-;-;6;1
149;2016;SA074_OU_SA074EAD;7;Obrigatória;60;Não;-;-;-;6;1
149;2016;SA063;5;Obrigatória;60;Não;-;-;-;6;1
149;2016;SA073;7;Obrigatória;60;Não;-;-;-;6;1
150;2016;SA098_OU_SA108A;3;Obrigatória;60;Não;-;-;-;6;1
150;2016;SA048;1;Obrigatória;60;Não;-;-;-;6;1
150;2016;SA068;2;Obrigatória;60;Não;-;-;-;6;1
150;2016;SA056;3;Obrigatória;60;Não;-;-;-;6;1
150;2016;SA062;4;Obrigatória;60;Não;-;-;-;6;1
150;2016;SA065;5;Obrigatória;60;Não;-;-;-;6;1
150;2016;SA071;6;Obrigatória;60;Não;-;-;-;6;1
150;2016;SA073;7;Obrigatória;60;Não;-;-;-;6;1
150;2016;SA076;7;Obrigatória;60;Não;-;-;-;6;1
153;2016;SA098_OU_SA108A;3;Obrigatória;60;Não;-;-;-;7;1
153;2016;SA066_OU_SA113;5;Obrigatória;60;Não;-;-;-;7;1
153;2016;SA074_OU_SA074EAD;7;Obrigatória;60;Não;-;-;-;7;1
153;2016;SA077_OU_SA110;7;Obrigatória;60;Não;-;-;-;7;1
153;2016;SA072_OU_SA109;6;Obrigatória;60;Não;-;-;-;7;1
153;2016;HC250;2;Obrigatória;60;Não;-;-;-;7;1
153;2016;SA049;4;Obrigatória;60;Não;-;-;-;7;1
153;2016;SA062;4;Obrigatória;60;Não;-;-;-;7;1
153;2016;SA060;4;Obrigatória;60;Não;-;-;-;7;1
153;2016;SA051;5;Obrigatória;60;Não;-;-;-;7;1
153;2016;SA064;5;Obrigatória;60;Não;-;-;-;7;1
153;2016;SA065;5;Obrigatória;60;Não;-;-;-;7;1
153;2016;SA063;5;Obrigatória;60;Não;-;-;-;7;1
153;2016;SA071;6;Obrigatória;60;Não;-;-;-;7;1
153;2016;SA069;6;Obrigatória;60;Não;-;-;-;7;1
153;2016;SA070;6;Obrigatória;60;Não;-;-;-;7;1
153;2016;SA073;7;Obrigatória;60;Não;-;-;-;7;1
153;2016;SA075;7;Obrigatória;60;Não;-;-;-;7;1
153;2016;SA076;7;Obrigatória;60;Não;-;-;-;7;1
154;2016;SA065;5;Obrigatória;60;Não;-;-;-;6;1
154;2016;SA076;7;Obrigatória;60;Não;-;-;-;6;1
157;2016;SA074_OU_SA074EAD;7;Obrigatória;60;Não;-;-;-;1;1
158;2016;SA074_OU_SA074EAD;7;Obrigatória;60;Não;-;-;-;6;1
158;2016;SA062;4;Obrigatória;60;Não;-;-;-;6;1
158;2016;SA064;5;Obrigatória;60;Não;-;-;-;6;1
158;2016;SA069;6;Obrigatória;60;Não;-;-;-;6;1
159;2016;SA074_OU_SA074EAD;7;Obrigatória;60;Não;-;-;-;9;1
159;2016;SA092;2;Obrigatória;60;Não;-;-;-;9;1
161;2016;SA066_OU_SA113;5;Obrigatória;60;Não;-;-;-;4;1
161;2016;SA074_OU_SA074EAD;7;Obrigatória;60;Não;-;-;-;4;1
161;2016;SA077_OU_SA110;7;Obrigatória;60;Não;-;-;-;4;1
161;2016;SA097;1;Obrigatória;60;Não;-;-;-;4;1
161;2016;CM300;2;Obrigatória;60;Não;-;-;-;4;1
161;2016;SA056;3;Obrigatória;60;Não;-;-;-;4;1
161;2016;SA049;4;Obrigatória;60;Não;-;-;-;4;1
161;2016;SA062;4;Obrigatória;60;Não;-;-;-;4;1
161;2016;SA051;5;Obrigatória;60;Não;-;-;-;4;1
161;2016;SA067;5;Obrigatória;60;Não;-;-;-;4;1
161;2016;SA064;5;Obrigatória;60;Não;-;-;-;4;1
161;2016;SA065;5;Obrigatória;60;Não;-;-;-;4;1
161;2016;SA063;5;Obrigatória;60;Não;-;-;-;4;1
161;2016;SA071;6;Obrigatória;60;Não;-;-;-;4;1
161;2016;SA069;6;Obrigatória;60;Não;-;-;-;4;1
161;2016;SA070;6;Obrigatória;60;Não;-;-;-;4;1
161;2016;SA073;7;Obrigatória;60;Não;-;-;-;4;1
